.ID.  localsearch  rho  ants  statusElite  iteration - 1  eliteResults|.ID.  localsearch  rho  ants  statusNew  iteration  newResults
149  3  0.6051  45  e  1  4347955.77777778|313  3  0.6287  49  ne  2  3237898.8
149  3  0.6051  45  e  1  4347955.77777778|316  3  0.5517  42  ne  2  3240567.6
149  3  0.6051  45  e  1  4347955.77777778|320  2  0.6535  42  ne  2  4491530.57142857
149  3  0.6051  45  e  1  4347955.77777778|323  1  0.497  46  ne  2  3261509.2
149  3  0.6051  45  e  1  4347955.77777778|327  0  0.6638  42  ne  2  3271886.4
149  3  0.6051  45  e  1  4347955.77777778|330  1  0.676  35  ne  2  3260666
149  3  0.6051  45  e  1  4347955.77777778|331  3  0.586  37  ne  2  3241800.8
149  3  0.6051  45  e  1  4347955.77777778|336  1  0.5856  33  ne  2  3256716.4
149  3  0.6051  45  e  1  4347955.77777778|343  3  0.5777  47  ne  2  4350320.44444444
149  3  0.6051  45  e  1  4347955.77777778|344  3  0.5535  50  ne  2  3239104
149  3  0.6051  45  e  1  4347955.77777778|350  3  0.6734  53  ne  2  3242012.4
149  3  0.6051  45  e  1  4347955.77777778|352  3  0.6702  47  ne  2  3243847.2
149  3  0.6051  45  e  1  4347955.77777778|357  3  0.7157  44  ne  2  3246823.6
149  3  0.6051  45  e  1  4347955.77777778|363  0  0.5408  48  ne  2  3266076.8
149  3  0.6051  45  e  1  4347955.77777778|378  3  0.5809  43  ne  2  4346185.55555556
149  3  0.6051  45  e  1  4347955.77777778|382  3  0.521  47  ne  2  4348111.33333333
149  3  0.6051  45  e  1  4347955.77777778|391  1  0.5462  44  ne  2  3263123.6
149  3  0.6051  45  e  1  4347955.77777778|392  2  0.6124  37  ne  2  3258532.4
149  3  0.6051  45  e  1  4347955.77777778|393  3  0.4763  46  ne  2  3239175.2
149  3  0.6051  45  e  1  4347955.77777778|394  3  0.7512  44  ne  2  3235666.8
149  3  0.6051  45  e  1  4347955.77777778|396  0  0.6269  36  ne  2  3270348.4
149  3  0.6051  45  e  1  4347955.77777778|397  3  0.5984  59  ne  2  3237324
149  3  0.6051  45  e  1  4347955.77777778|398  3  0.5495  57  ne  2  4347652.66666667
149  3  0.6051  45  e  1  4347955.77777778|399  0  0.556  31  ne  2  3270657.2
149  3  0.6051  45  e  1  4347955.77777778|409  1  0.568  49  ne  2  3251086.4
149  3  0.6051  45  e  1  4347955.77777778|410  3  0.6161  52  ne  2  3240342
149  3  0.6051  45  e  1  4347955.77777778|416  3  0.7148  38  ne  2  4345605.77777778
149  3  0.6051  45  e  1  4347955.77777778|420  3  0.6986  57  ne  2  3243998
