.ID.  localsearch  rho  ants  statusElite  iteration - 1  eliteResults|.ID.  localsearch  rho  ants  statusNew  iteration  newResults
210  3  0.63  22  e  1  2766324.44444444|279  3  0.69  32  ne  2  2765561.55555556
210  3  0.63  22  e  1  2766324.44444444|281  1  0.66  38  ne  2  3269763.2
210  3  0.63  22  e  1  2766324.44444444|283  2  0.57  18  ne  2  2779865.77777778
210  3  0.63  22  e  1  2766324.44444444|285  2  0.64  12  ne  2  2786396.66666667
210  3  0.63  22  e  1  2766324.44444444|287  3  0.53  26  ne  2  2766803.33333333
210  3  0.63  22  e  1  2766324.44444444|288  3  0.54  26  ne  2  2771874.22222222
210  3  0.63  22  e  1  2766324.44444444|291  0  0.69  23  ne  2  3266850.4
210  3  0.63  22  e  1  2766324.44444444|292  2  0.54  31  ne  2  2776917.33333333
210  3  0.63  22  e  1  2766324.44444444|293  2  0.64  11  ne  2  2783492.44444444
210  3  0.63  22  e  1  2766324.44444444|295  3  0.73  20  ne  2  2769735.33333333
210  3  0.63  22  e  1  2766324.44444444|298  3  0.64  24  ne  2  3251149.6
210  3  0.63  22  e  1  2766324.44444444|299  3  0.73  39  ne  2  3253969.2
210  3  0.63  22  e  1  2766324.44444444|301  0  0.77  19  ne  2  3274924
210  3  0.63  22  e  1  2766324.44444444|302  1  0.63  21  ne  2  3267666
210  3  0.63  22  e  1  2766324.44444444|303  3  0.6  24  ne  2  2767603.11111111
210  3  0.63  22  e  1  2766324.44444444|305  3  0.56  28  ne  2  2768119.33333333
210  3  0.63  22  e  1  2766324.44444444|307  3  0.46  25  ne  2  2765358.88888889
210  3  0.63  22  e  1  2766324.44444444|309  3  0.77  15  ne  2  3251984.8
210  3  0.63  22  e  1  2766324.44444444|311  3  0.57  17  ne  2  2766772.88888889
210  3  0.63  22  e  1  2766324.44444444|313  1  0.52  20  ne  2  3265359.6
210  3  0.63  22  e  1  2766324.44444444|316  3  0.73  29  ne  2  3250422.8
210  3  0.63  22  e  1  2766324.44444444|318  3  0.71  28  ne  2  2771663.11111111
210  3  0.63  22  e  1  2766324.44444444|319  2  0.73  22  ne  2  3271081.2
210  3  0.63  22  e  1  2766324.44444444|324  0  0.65  28  ne  2  3271626
