.ID.  localsearch  rho  ants  statusElite  iteration  eliteResults|.ID.  localsearch  rho  ants  statusNew  iteration  newResults
210  3  0.2111  32  e  1  3049453.75|441  2  0.1736  27  ne  2  3446432
210  3  0.2111  32  e  1  3049453.75|443  3  0.1793  42  ne  2  3054349.25
210  3  0.2111  32  e  1  3049453.75|446  3  0.1229  35  ne  2  3054387.75
210  3  0.2111  32  e  1  3049453.75|448  1  0.2131  29  ne  2  3449616.28571429
210  3  0.2111  32  e  1  3049453.75|449  3  0.1749  27  ne  2  3052642.5
210  3  0.2111  32  e  1  3049453.75|452  1  0.2956  38  ne  2  3444232.57142857
210  3  0.2111  32  e  1  3049453.75|453  2  0.3021  18  ne  2  3066109.5
210  3  0.2111  32  e  1  3049453.75|455  3  0.2243  32  ne  2  3052599
210  3  0.2111  32  e  1  3049453.75|458  3  0.2438  37  ne  2  3050161.25
210  3  0.2111  32  e  1  3049453.75|459  1  0.1837  21  ne  2  3447603.42857143
210  3  0.2111  32  e  1  3049453.75|460  3  0.2359  35  ne  2  3053475.25
210  3  0.2111  32  e  1  3049453.75|461  3  0.1067  16  ne  2  3429141.42857143
210  3  0.2111  32  e  1  3049453.75|465  3  0.1583  33  ne  2  3052978
210  3  0.2111  32  e  1  3049453.75|467  2  0.2678  36  ne  2  3061999.75
210  3  0.2111  32  e  1  3049453.75|470  3  0.2145  19  ne  2  3051257.75
210  3  0.2111  32  e  1  3049453.75|471  3  0.3545  35  ne  2  3053930.75
210  3  0.2111  32  e  1  3049453.75|472  1  0.3091  22  ne  2  3446193.14285714
210  3  0.2111  32  e  1  3049453.75|473  2  0.0535  29  ne  2  3063534.5
210  3  0.2111  32  e  1  3049453.75|474  3  0.1694  38  ne  2  3051405.75
210  3  0.2111  32  e  1  3049453.75|475  3  0.2309  36  ne  2  3433503.14285714
210  3  0.2111  32  e  1  3049453.75|479  3  0.1613  50  ne  2  3052111.25
210  3  0.2111  32  e  1  3049453.75|480  3  0.2172  35  ne  2  3055176.75
210  3  0.2111  32  e  1  3049453.75|481  3  0.0958  23  ne  2  3049273
210  3  0.2111  32  e  1  3049453.75|482  3  0.3009  32  ne  2  3051994.75
210  3  0.2111  32  e  1  3049453.75|483  0  0.2646  26  ne  2  3445631.71428571
210  3  0.2111  32  e  1  3049453.75|487  3  0.1495  45  ne  2  3049631.25
254  2  0.1914  10  e  1  3059964.75|278  2  0.1081  13  ne  2  3444340.28571429
254  2  0.1914  10  e  1  3059964.75|284  1  0.1261  26  ne  2  3448716.28571429
254  2  0.1914  10  e  1  3059964.75|285  3  0.1475  15  ne  2  3433755.14285714
254  2  0.1914  10  e  1  3059964.75|286  1  0.1516  9  ne  2  3451183.42857143
254  2  0.1914  10  e  1  3059964.75|287  0  0.0877  15  ne  2  3448766
254  2  0.1914  10  e  1  3059964.75|289  2  0.0787  23  ne  2  3058881.25
254  2  0.1914  10  e  1  3059964.75|292  3  0.1047  22  ne  2  3051617.25
254  2  0.1914  10  e  1  3059964.75|294  2  0.1956  6  ne  2  3062647.75
254  2  0.1914  10  e  1  3059964.75|299  2  0.101  6  ne  2  3448637.71428571
254  2  0.1914  10  e  1  3059964.75|300  3  0.2882  17  ne  2  3052002
254  2  0.1914  10  e  1  3059964.75|301  2  0.1965  12  ne  2  3068132.25
254  2  0.1914  10  e  1  3059964.75|303  2  0.147  8  ne  2  3446308.28571429
254  2  0.1914  10  e  1  3059964.75|307  2  0.109  10  ne  2  3060952.5
254  2  0.1914  10  e  1  3059964.75|308  0  0.1561  23  ne  2  3445107.71428571
254  2  0.1914  10  e  1  3059964.75|309  2  0.2952  21  ne  2  3066285.25
254  2  0.1914  10  e  1  3059964.75|310  2  0.211  15  ne  2  3063514.75
254  2  0.1914  10  e  1  3059964.75|312  2  0.147  15  ne  2  3443278.28571429
254  2  0.1914  10  e  1  3059964.75|314  3  0.0455  7  ne  2  3050124.75
254  2  0.1914  10  e  1  3059964.75|315  2  0.1954  15  ne  2  3443177.14285714
254  2  0.1914  10  e  1  3059964.75|320  1  0.1157  13  ne  2  3062165.75
254  2  0.1914  10  e  1  3059964.75|321  2  0.1096  17  ne  2  3063636.5
254  2  0.1914  10  e  1  3059964.75|326  2  0.1758  11  ne  2  3445964.28571429
254  2  0.1914  10  e  1  3059964.75|329  3  0.3404  5  ne  2  3051687.5
254  2  0.1914  10  e  1  3059964.75|333  3  0.1657  25  ne  2  3051627.25
254  2  0.1914  10  e  1  3059964.75|338  1  0.142  6  ne  2  3456031.71428571
254  2  0.1914  10  e  1  3059964.75|340  0  0.1839  30  ne  2  3060823.25
254  2  0.1914  10  e  1  3059964.75|344  2  0.2104  7  ne  2  3440117.42857143
254  2  0.1914  10  e  1  3059964.75|347  2  0.2928  6  ne  2  3444359.42857143
254  2  0.1914  10  e  1  3059964.75|348  0  0.0836  14  ne  2  3055507.25
254  2  0.1914  10  e  1  3059964.75|349  3  0.1652  14  ne  2  3049795.75
254  2  0.1914  10  e  1  3059964.75|354  2  0.1983  18  ne  2  3437947.14285714
254  2  0.1914  10  e  1  3059964.75|356  1  0.2085  13  ne  2  3445390.28571429
254  2  0.1914  10  e  1  3059964.75|362  1  0.2475  7  ne  2  3454281.42857143
254  2  0.1914  10  e  1  3059964.75|364  1  0.1978  6  ne  2  3443166.57142857
254  2  0.1914  10  e  1  3059964.75|366  2  0.1255  21  ne  2  3446264.57142857
254  2  0.1914  10  e  1  3059964.75|367  2  0.1664  5  ne  2  3445430.28571429
254  2  0.1914  10  e  1  3059964.75|370  2  0.1288  12  ne  2  3067803.75
254  2  0.1914  10  e  1  3059964.75|372  0  0.1714  5  ne  2  3449258.85714286
254  2  0.1914  10  e  1  3059964.75|374  3  0.1551  15  ne  2  3049449.5
254  2  0.1914  10  e  1  3059964.75|375  3  0.166  9  ne  2  3050362
254  2  0.1914  10  e  1  3059964.75|377  2  0.3585  9  ne  2  3059952.5
254  2  0.1914  10  e  1  3059964.75|378  1  0.3283  6  ne  2  3456238
254  2  0.1914  10  e  1  3059964.75|380  2  0.0655  8  ne  2  3443479.14285714
254  2  0.1914  10  e  1  3059964.75|385  2  0.2297  8  ne  2  3065811
254  2  0.1914  10  e  1  3059964.75|386  3  0.1859  28  ne  2  3052263.5
254  2  0.1914  10  e  1  3059964.75|390  2  0.1393  13  ne  2  3065348.75
254  2  0.1914  10  e  1  3059964.75|393  3  0.1687  6  ne  2  3052721.25
254  2  0.1914  10  e  1  3059964.75|394  2  0.2639  11  ne  2  3060871.25
254  2  0.1914  10  e  1  3059964.75|396  2  0.2574  16  ne  2  3445848.28571429
254  2  0.1914  10  e  1  3059964.75|398  2  0.2171  19  ne  2  3062113.25
254  2  0.1914  10  e  1  3059964.75|404  2  0.1441  13  ne  2  3065313
254  2  0.1914  10  e  1  3059964.75|405  3  0.1458  13  ne  2  3053297.75
254  2  0.1914  10  e  1  3059964.75|406  1  0.1196  6  ne  2  3449549.14285714
254  2  0.1914  10  e  1  3059964.75|409  2  0.2342  17  ne  2  3061998.75
254  2  0.1914  10  e  1  3059964.75|411  1  0.0903  14  ne  2  3444324.85714286
254  2  0.1914  10  e  1  3059964.75|412  2  0.2162  14  ne  2  3445063.42857143
254  2  0.1914  10  e  1  3059964.75|414  3  0.0575  18  ne  2  3051744.25
254  2  0.1914  10  e  1  3059964.75|417  2  0.2612  6  ne  2  3058058
254  2  0.1914  10  e  1  3059964.75|419  2  0.2797  6  ne  2  3060919.75
254  2  0.1914  10  e  1  3059964.75|421  2  0.1188  6  ne  2  3445235.14285714
254  2  0.1914  10  e  1  3059964.75|422  3  0.1781  23  ne  2  3048779
254  2  0.1914  10  e  1  3059964.75|424  2  0.1986  6  ne  2  3449509.14285714
254  2  0.1914  10  e  1  3059964.75|426  2  0.2778  15  ne  2  3067858.5
254  2  0.1914  10  e  1  3059964.75|428  2  0.2884  8  ne  2  3062288
254  2  0.1914  10  e  1  3059964.75|429  3  0.071  20  ne  2  3050474.75
254  2  0.1914  10  e  1  3059964.75|431  1  0.1399  6  ne  2  3449290.57142857
254  2  0.1914  10  e  1  3059964.75|439  2  0.1225  15  ne  2  3445396.28571429
254  2  0.1914  10  e  1  3059964.75|440  2  0.0488  9  ne  2  3442374
254  2  0.1914  10  e  1  3059964.75|442  2  0.1522  10  ne  2  3447762.28571429
254  2  0.1914  10  e  1  3059964.75|444  1  0.2576  22  ne  2  3446952
254  2  0.1914  10  e  1  3059964.75|445  2  0.1817  18  ne  2  3063284.75
254  2  0.1914  10  e  1  3059964.75|447  3  0.1402  7  ne  2  3048003
254  2  0.1914  10  e  1  3059964.75|451  3  0.1756  6  ne  2  3429937.14285714
254  2  0.1914  10  e  1  3059964.75|454  0  0.1939  11  ne  2  3450152.57142857
254  2  0.1914  10  e  1  3059964.75|456  2  0.3038  11  ne  2  3066731.25
254  2  0.1914  10  e  1  3059964.75|457  1  0.2743  8  ne  2  3457405.42857143
