.ID.  localsearch  rho  ants  statusElite  iteration - 1  eliteResults|.ID.  localsearch  rho  ants  statusNew  iteration  newResults
427  3  0.57  20  e  2  2821625.83333333|507  3  0.53  30  ne  3  2820652.5
427  3  0.57  20  e  2  2821625.83333333|509  3  0.61  17  ne  3  2819755.16666667
427  3  0.57  20  e  2  2821625.83333333|510  3  0.68  22  ne  3  2829444.5
427  3  0.57  20  e  2  2821625.83333333|513  0  0.59  18  ne  3  3639894
427  3  0.57  20  e  2  2821625.83333333|514  3  0.4  32  ne  3  2823866.5
427  3  0.57  20  e  2  2821625.83333333|515  3  0.54  9  ne  3  459129.6
427  3  0.57  20  e  2  2821625.83333333|516  0  0.53  19  ne  3  452860.4
427  3  0.57  20  e  2  2821625.83333333|517  2  0.6  17  ne  3  3640964.22222222
427  3  0.57  20  e  2  2821625.83333333|519  1  0.43  19  ne  3  453551.6
427  3  0.57  20  e  2  2821625.83333333|521  3  0.62  21  ne  3  454082
427  3  0.57  20  e  2  2821625.83333333|524  3  0.64  23  ne  3  455628
427  3  0.57  20  e  2  2821625.83333333|525  3  0.62  23  ne  3  2822718.16666667
427  3  0.57  20  e  2  2821625.83333333|527  3  0.72  26  ne  3  455427.6
427  3  0.57  20  e  2  2821625.83333333|528  3  0.51  15  ne  3  2824219.5
427  3  0.57  20  e  2  2821625.83333333|529  3  0.67  19  ne  3  460613.2
427  3  0.57  20  e  2  2821625.83333333|530  3  0.59  19  ne  3  456251.2
427  3  0.57  20  e  2  2821625.83333333|534  1  0.64  26  ne  3  454916
427  3  0.57  20  e  2  2821625.83333333|535  3  0.48  30  ne  3  458082.4
427  3  0.57  20  e  2  2821625.83333333|536  3  0.51  19  ne  3  2826564.66666667
427  3  0.57  20  e  2  2821625.83333333|541  3  0.56  9  ne  3  454105.2
427  3  0.57  20  e  2  2821625.83333333|542  3  0.61  21  ne  3  458206
427  3  0.57  20  e  2  2821625.83333333|543  3  0.51  16  ne  3  2823604.66666667
427  3  0.57  20  e  2  2821625.83333333|544  0  0.65  17  ne  3  454390
427  3  0.57  20  e  2  2821625.83333333|545  3  0.63  31  ne  3  456752
427  3  0.57  20  e  2  2821625.83333333|548  3  0.54  19  ne  3  2822295.66666667
427  3  0.57  20  e  2  2821625.83333333|549  3  0.68  18  ne  3  453500
427  3  0.57  20  e  2  2821625.83333333|550  3  0.72  20  ne  3  455888.4
427  3  0.57  20  e  2  2821625.83333333|556  0  0.45  11  ne  3  454273.2
427  3  0.57  20  e  2  2821625.83333333|557  3  0.63  19  ne  3  2821295.66666667
427  3  0.57  20  e  2  2821625.83333333|558  3  0.49  24  ne  3  457254.4
427  3  0.57  20  e  2  2821625.83333333|561  3  0.66  14  ne  3  2822978.66666667
427  3  0.57  20  e  2  2821625.83333333|562  3  0.59  13  ne  3  457569.2
427  3  0.57  20  e  2  2821625.83333333|563  0  0.54  16  ne  3  453073.6
427  3  0.57  20  e  2  2821625.83333333|565  3  0.4  26  ne  3  2823590.83333333
427  3  0.57  20  e  2  2821625.83333333|567  2  0.5  14  ne  3  3634844.22222222
427  3  0.57  20  e  2  2821625.83333333|568  2  0.4  27  ne  3  3628538.88888889
427  3  0.57  20  e  2  2821625.83333333|569  0  0.63  22  ne  3  3654578.44444444
427  3  0.57  20  e  2  2821625.83333333|575  3  0.42  28  ne  3  455092.4
427  3  0.57  20  e  2  2821625.83333333|576  3  0.54  12  ne  3  2822821
427  3  0.57  20  e  2  2821625.83333333|579  2  0.46  24  ne  3  3637556.44444444
427  3  0.57  20  e  2  2821625.83333333|580  1  0.67  28  ne  3  458705.6
427  3  0.57  20  e  2  2821625.83333333|581  3  0.65  19  ne  3  453354.8
427  3  0.57  20  e  2  2821625.83333333|583  3  0.4  18  ne  3  455982.8
427  3  0.57  20  e  2  2821625.83333333|584  0  0.76  16  ne  3  461130.8
427  3  0.57  20  e  2  2821625.83333333|585  3  0.54  26  ne  3  454084
427  3  0.57  20  e  2  2821625.83333333|586  3  0.5  26  ne  3  2822690.66666667
427  3  0.57  20  e  2  2821625.83333333|588  2  0.55  15  ne  3  3634840.44444444
427  3  0.57  20  e  2  2821625.83333333|592  0  0.65  28  ne  3  456137.2
427  3  0.57  20  e  2  2821625.83333333|595  1  0.54  7  ne  3  457766.8
427  3  0.57  20  e  2  2821625.83333333|596  2  0.54  35  ne  3  3632407.77777778
427  3  0.57  20  e  2  2821625.83333333|597  0  0.49  13  ne  3  3646917.33333333
427  3  0.57  20  e  2  2821625.83333333|598  3  0.71  17  ne  3  455692
427  3  0.57  20  e  2  2821625.83333333|599  3  0.59  17  ne  3  454718
427  3  0.57  20  e  2  2821625.83333333|600  1  0.53  12  ne  3  454232.8
427  3  0.57  20  e  2  2821625.83333333|601  2  0.53  19  ne  3  3637302.22222222
427  3  0.57  20  e  2  2821625.83333333|607  1  0.6  17  ne  3  456587.6
427  3  0.57  20  e  2  2821625.83333333|610  3  0.73  13  ne  3  459142.4
427  3  0.57  20  e  2  2821625.83333333|613  3  0.66  25  ne  3  454688
427  3  0.57  20  e  2  2821625.83333333|616  3  0.47  24  ne  3  457002
427  3  0.57  20  e  2  2821625.83333333|618  3  0.58  31  ne  3  454493.6
427  3  0.57  20  e  2  2821625.83333333|619  3  0.64  5  ne  3  455372.8
427  3  0.57  20  e  2  2821625.83333333|622  1  0.62  17  ne  3  456900
427  3  0.57  20  e  2  2821625.83333333|627  3  0.49  20  ne  3  2820959.16666667
427  3  0.57  20  e  2  2821625.83333333|629  3  0.53  32  ne  3  455102.4
427  3  0.57  20  e  2  2821625.83333333|630  3  0.56  28  ne  3  456434.4
427  3  0.57  20  e  2  2821625.83333333|637  3  0.52  34  ne  3  458920.4
427  3  0.57  20  e  2  2821625.83333333|638  3  0.59  27  ne  3  3620443.77777778
427  3  0.57  20  e  2  2821625.83333333|639  0  0.61  18  ne  3  3650399.55555556
427  3  0.57  20  e  2  2821625.83333333|641  3  0.6  25  ne  3  456743.2
285  3  0.43  39  e  2  2822877.16666667|471  3  0.35  32  ne  3  453885.2
285  3  0.43  39  e  2  2822877.16666667|477  3  0.37  48  ne  3  458960
285  3  0.43  39  e  2  2822877.16666667|479  3  0.54  41  ne  3  452683.6
285  3  0.43  39  e  2  2822877.16666667|481  1  0.45  37  ne  3  3637596.88888889
285  3  0.43  39  e  2  2822877.16666667|482  3  0.35  44  ne  3  458486
285  3  0.43  39  e  2  2822877.16666667|483  1  0.51  38  ne  3  457822.8
285  3  0.43  39  e  2  2822877.16666667|489  3  0.47  45  ne  3  2826794.16666667
285  3  0.43  39  e  2  2822877.16666667|490  0  0.43  45  ne  3  3637009.77777778
285  3  0.43  39  e  2  2822877.16666667|491  1  0.46  41  ne  3  456616
285  3  0.43  39  e  2  2822877.16666667|493  3  0.33  37  ne  3  457641.6
285  3  0.43  39  e  2  2822877.16666667|494  3  0.39  41  ne  3  453528.8
285  3  0.43  39  e  2  2822877.16666667|498  3  0.47  31  ne  3  457186
285  3  0.43  39  e  2  2822877.16666667|499  0  0.41  23  ne  3  451594.4
285  3  0.43  39  e  2  2822877.16666667|506  2  0.44  28  ne  3  2835010.33333333
285  3  0.43  39  e  2  2822877.16666667|508  3  0.51  28  ne  3  2820088
285  3  0.43  39  e  2  2822877.16666667|511  3  0.34  27  ne  3  2820884.33333333
285  3  0.43  39  e  2  2822877.16666667|518  0  0.51  35  ne  3  452797.2
285  3  0.43  39  e  2  2822877.16666667|520  1  0.59  38  ne  3  454724.4
285  3  0.43  39  e  2  2822877.16666667|531  3  0.37  57  ne  3  457527.6
285  3  0.43  39  e  2  2822877.16666667|532  3  0.45  43  ne  3  2821176.16666667
285  3  0.43  39  e  2  2822877.16666667|533  1  0.42  39  ne  3  457989.2
285  3  0.43  39  e  2  2822877.16666667|538  3  0.44  30  ne  3  454835.6
285  3  0.43  39  e  2  2822877.16666667|539  3  0.28  22  ne  3  460237.2
285  3  0.43  39  e  2  2822877.16666667|540  3  0.54  49  ne  3  2823927.83333333
285  3  0.43  39  e  2  2822877.16666667|546  3  0.46  43  ne  3  458471.2
285  3  0.43  39  e  2  2822877.16666667|547  3  0.32  43  ne  3  455532
285  3  0.43  39  e  2  2822877.16666667|551  2  0.64  36  ne  3  454254.4
285  3  0.43  39  e  2  2822877.16666667|552  1  0.33  38  ne  3  3636884.44444444
285  3  0.43  39  e  2  2822877.16666667|553  3  0.47  22  ne  3  2821990.83333333
285  3  0.43  39  e  2  2822877.16666667|554  3  0.47  33  ne  3  459553.6
285  3  0.43  39  e  2  2822877.16666667|555  1  0.47  46  ne  3  455523.6
285  3  0.43  39  e  2  2822877.16666667|559  3  0.37  34  ne  3  457385.2
285  3  0.43  39  e  2  2822877.16666667|560  3  0.42  29  ne  3  459367.2
285  3  0.43  39  e  2  2822877.16666667|564  1  0.51  30  ne  3  461276.4
285  3  0.43  39  e  2  2822877.16666667|566  3  0.54  49  ne  3  2823927.83333333
285  3  0.43  39  e  2  2822877.16666667|570  3  0.25  46  ne  3  455759.2
285  3  0.43  39  e  2  2822877.16666667|571  2  0.57  35  ne  3  3634709.55555556
285  3  0.43  39  e  2  2822877.16666667|573  3  0.49  35  ne  3  2826547.83333333
285  3  0.43  39  e  2  2822877.16666667|574  1  0.6  45  ne  3  454884.4
285  3  0.43  39  e  2  2822877.16666667|577  2  0.38  55  ne  3  453399.6
285  3  0.43  39  e  2  2822877.16666667|578  3  0.58  22  ne  3  2822785.33333333
285  3  0.43  39  e  2  2822877.16666667|582  0  0.37  38  ne  3  3634846
285  3  0.43  39  e  2  2822877.16666667|587  3  0.49  50  ne  3  456778.4
285  3  0.43  39  e  2  2822877.16666667|590  3  0.47  25  ne  3  2821242
285  3  0.43  39  e  2  2822877.16666667|591  3  0.39  33  ne  3  455836.8
285  3  0.43  39  e  2  2822877.16666667|593  3  0.32  41  ne  3  455122.4
285  3  0.43  39  e  2  2822877.16666667|594  3  0.44  51  ne  3  456765.6
285  3  0.43  39  e  2  2822877.16666667|603  3  0.55  37  ne  3  455878.4
285  3  0.43  39  e  2  2822877.16666667|604  2  0.35  48  ne  3  3632425.11111111
285  3  0.43  39  e  2  2822877.16666667|605  3  0.38  39  ne  3  2821505.33333333
285  3  0.43  39  e  2  2822877.16666667|609  0  0.51  38  ne  3  3636834.44444444
285  3  0.43  39  e  2  2822877.16666667|611  3  0.56  38  ne  3  2825604.16666667
285  3  0.43  39  e  2  2822877.16666667|614  1  0.42  38  ne  3  452352
285  3  0.43  39  e  2  2822877.16666667|615  3  0.46  56  ne  3  457792
285  3  0.43  39  e  2  2822877.16666667|620  3  0.5  20  ne  3  460057.6
285  3  0.43  39  e  2  2822877.16666667|623  3  0.51  48  ne  3  3621528
285  3  0.43  39  e  2  2822877.16666667|625  0  0.36  47  ne  3  453800.4
285  3  0.43  39  e  2  2822877.16666667|628  3  0.56  17  ne  3  460474.4
285  3  0.43  39  e  2  2822877.16666667|631  2  0.4  36  ne  3  3635088.44444444
285  3  0.43  39  e  2  2822877.16666667|632  1  0.43  38  ne  3  454546.4
