.ID.  localsearch  rho  ants  statusElite  iteration - 1  eliteResults|.ID.  localsearch  rho  ants  statusNew  iteration  newResults
277  3  0.67  9  e  1  3557020|279  3  0.77  15  ne  2  1613644.66666667
277  3  0.67  9  e  1  3557020|280  3  0.64  6  ne  2  1609945
277  3  0.67  9  e  1  3557020|282  1  0.79  21  ne  2  1627441.33333333
277  3  0.67  9  e  1  3557020|284  2  0.7  13  ne  2  3581451.33333333
277  3  0.67  9  e  1  3557020|285  3  0.72  19  ne  2  1612951.33333333
277  3  0.67  9  e  1  3557020|289  3  0.65  9  ne  2  1611539.33333333
277  3  0.67  9  e  1  3557020|290  2  0.56  6  ne  2  3580323.33333333
277  3  0.67  9  e  1  3557020|291  1  0.6  24  ne  2  1617906
277  3  0.67  9  e  1  3557020|295  3  0.62  29  ne  2  1612597.33333333
277  3  0.67  9  e  1  3557020|296  3  0.81  9  ne  2  1611391.66666667
277  3  0.67  9  e  1  3557020|298  3  0.65  9  ne  2  3563686
277  3  0.67  9  e  1  3557020|300  3  0.72  10  ne  2  1612888
277  3  0.67  9  e  1  3557020|301  3  0.72  6  ne  2  1615073.66666667
277  3  0.67  9  e  1  3557020|302  0  0.66  17  ne  2  3597292
277  3  0.67  9  e  1  3557020|303  0  0.62  18  ne  2  1614453.66666667
277  3  0.67  9  e  1  3557020|304  3  0.81  7  ne  2  1612506.66666667
277  3  0.67  9  e  1  3557020|305  1  0.63  14  ne  2  3584467.33333333
277  3  0.67  9  e  1  3557020|306  1  0.72  7  ne  2  1621517.66666667
277  3  0.67  9  e  1  3557020|310  1  0.76  18  ne  2  1628144
277  3  0.67  9  e  1  3557020|315  3  0.61  22  ne  2  3558609.55555556
277  3  0.67  9  e  1  3557020|317  2  0.77  23  ne  2  3584048.88888889
277  3  0.67  9  e  1  3557020|318  3  0.69  16  ne  2  1613330
277  3  0.67  9  e  1  3557020|320  3  0.68  30  ne  2  1611544.33333333
277  3  0.67  9  e  1  3557020|323  3  0.77  23  ne  2  1612440
277  3  0.67  9  e  1  3557020|324  3  0.64  19  ne  2  3558524.66666667
277  3  0.67  9  e  1  3557020|332  3  0.65  11  ne  2  1609345.33333333
277  3  0.67  9  e  1  3557020|333  3  0.56  19  ne  2  3561267.11111111
277  3  0.67  9  e  1  3557020|335  0  0.49  11  ne  2  3587411.11111111
277  3  0.67  9  e  1  3557020|337  3  0.71  23  ne  2  3557744
277  3  0.67  9  e  1  3557020|339  3  0.64  14  ne  2  1612457.33333333
277  3  0.67  9  e  1  3557020|342  3  0.71  14  ne  2  3559128.44444444
277  3  0.67  9  e  1  3557020|343  1  0.73  16  ne  2  1624892.66666667
277  3  0.67  9  e  1  3557020|344  3  0.65  15  ne  2  3559512.88888889
277  3  0.67  9  e  1  3557020|345  2  0.65  5  ne  2  3581064.22222222
277  3  0.67  9  e  1  3557020|346  3  0.63  16  ne  2  1613123
277  3  0.67  9  e  1  3557020|347  1  0.65  26  ne  2  1620141
277  3  0.67  9  e  1  3557020|349  3  0.69  13  ne  2  1610182.66666667
277  3  0.67  9  e  1  3557020|351  1  0.74  17  ne  2  1620094
277  3  0.67  9  e  1  3557020|352  3  0.58  8  ne  2  1606921.33333333
277  3  0.67  9  e  1  3557020|353  3  0.87  13  ne  2  1614321.66666667
277  3  0.67  9  e  1  3557020|355  3  0.68  8  ne  2  1610242
277  3  0.67  9  e  1  3557020|356  3  0.73  15  ne  2  3560154.66666667
277  3  0.67  9  e  1  3557020|362  3  0.61  12  ne  2  1608082.33333333
277  3  0.67  9  e  1  3557020|366  1  0.56  27  ne  2  1617578.33333333
277  3  0.67  9  e  1  3557020|367  1  0.7  10  ne  2  1618214.33333333
277  3  0.67  9  e  1  3557020|368  2  0.73  27  ne  2  3584359.33333333
277  3  0.67  9  e  1  3557020|373  3  0.72  12  ne  2  1612230.66666667
277  3  0.67  9  e  1  3557020|374  2  0.56  6  ne  2  3580323.33333333
277  3  0.67  9  e  1  3557020|375  3  0.69  25  ne  2  3558134.22222222
277  3  0.67  9  e  1  3557020|376  1  0.66  6  ne  2  1623789
277  3  0.67  9  e  1  3557020|377  3  0.69  8  ne  2  1608991.66666667
