.ID.  localsearch  rho  ants  statusElite  iteration  eliteResults|.ID.  localsearch  rho  ants  statusNew  iteration  newResults
266  3  0.14  5  e  1  5542141.45454545|283  2  0.17  12  ne  2  5189507.33333333
266  3  0.14  5  e  1  5542141.45454545|286  0  0.12  19  ne  2  4711175.6
266  3  0.14  5  e  1  5542141.45454545|287  1  0.11  7  ne  2  4711416
266  3  0.14  5  e  1  5542141.45454545|288  1  0.17  11  ne  2  4716024
266  3  0.14  5  e  1  5542141.45454545|289  2  0.28  20  ne  2  4713577.2
266  3  0.14  5  e  1  5542141.45454545|291  2  0.06  19  ne  2  4713691.2
266  3  0.14  5  e  1  5542141.45454545|294  3  0.15  5  ne  2  5541312.54545455
266  3  0.14  5  e  1  5542141.45454545|295  1  0.18  6  ne  2  4724842
266  3  0.14  5  e  1  5542141.45454545|299  2  0.21  6  ne  2  4712304
266  3  0.14  5  e  1  5542141.45454545|300  3  0.21  13  ne  2  5543922.72727273
266  3  0.14  5  e  1  5542141.45454545|301  0  0.19  7  ne  2  4715728.4
266  3  0.14  5  e  1  5542141.45454545|305  3  0.12  8  ne  2  5541804.72727273
266  3  0.14  5  e  1  5542141.45454545|308  3  0.15  7  ne  2  5538416.18181818
266  3  0.14  5  e  1  5542141.45454545|309  0  0.19  14  ne  2  5186870
266  3  0.14  5  e  1  5542141.45454545|313  2  0.14  12  ne  2  4707752.4
266  3  0.14  5  e  1  5542141.45454545|316  3  0.09  16  ne  2  5541182.90909091
266  3  0.14  5  e  1  5542141.45454545|317  1  0.06  14  ne  2  4709362
266  3  0.14  5  e  1  5542141.45454545|320  3  0.2  21  ne  2  5166764.66666667
266  3  0.14  5  e  1  5542141.45454545|324  2  0.15  9  ne  2  4709727.2
266  3  0.14  5  e  1  5542141.45454545|326  3  0.12  20  ne  2  5541119.27272727
266  3  0.14  5  e  1  5542141.45454545|327  0  0.12  6  ne  2  4716641.6
266  3  0.14  5  e  1  5542141.45454545|329  3  0.12  7  ne  2  5543608.18181818
266  3  0.14  5  e  1  5542141.45454545|334  2  0.14  18  ne  2  4716500.4
266  3  0.14  5  e  1  5542141.45454545|335  2  0.2  15  ne  2  4717641.2
266  3  0.14  5  e  1  5542141.45454545|336  2  0.12  16  ne  2  4708730
266  3  0.14  5  e  1  5542141.45454545|339  1  0.15  17  ne  2  4715933.2
266  3  0.14  5  e  1  5542141.45454545|342  0  0.17  12  ne  2  5183300
266  3  0.14  5  e  1  5542141.45454545|344  0  0.07  16  ne  2  5185976
266  3  0.14  5  e  1  5542141.45454545|345  1  0.11  5  ne  2  4720642.8
266  3  0.14  5  e  1  5542141.45454545|347  3  0.18  7  ne  2  5538755.09090909
266  3  0.14  5  e  1  5542141.45454545|348  3  0.14  7  ne  2  5542127.27272727
266  3  0.14  5  e  1  5542141.45454545|351  0  0.26  14  ne  2  4710602.4
266  3  0.14  5  e  1  5542141.45454545|354  3  0.07  14  ne  2  4690536.4
266  3  0.14  5  e  1  5542141.45454545|357  2  0.06  14  ne  2  4709695.2
266  3  0.14  5  e  1  5542141.45454545|358  2  0.2  5  ne  2  4715930
266  3  0.14  5  e  1  5542141.45454545|360  3  0.23  11  ne  2  5543377.63636364
266  3  0.14  5  e  1  5542141.45454545|361  3  0.18  18  ne  2  5544708.54545455
