.ID.  localsearch  rho  ants  statusElite  iteration  eliteResults|.ID.  localsearch  rho  ants  statusNew  iteration  newResults
277  3  0.6747  9  e  1  3103236.5|279  2  0.6172  14  ne  2  3120683.25
277  3  0.6747  9  e  1  3103236.5|282  3  0.6284  7  ne  2  3288445.6
277  3  0.6747  9  e  1  3103236.5|283  2  0.6287  6  ne  2  3320680.4
277  3  0.6747  9  e  1  3103236.5|284  2  0.6334  6  ne  2  3309324.8
277  3  0.6747  9  e  1  3103236.5|285  0  0.6907  23  ne  2  3308389.2
277  3  0.6747  9  e  1  3103236.5|287  3  0.6257  9  ne  2  3106522.5
277  3  0.6747  9  e  1  3103236.5|289  0  0.7258  8  ne  2  3317953.2
277  3  0.6747  9  e  1  3103236.5|291  0  0.7895  6  ne  2  3316539.6
277  3  0.6747  9  e  1  3103236.5|294  1  0.6308  11  ne  2  3303861.6
277  3  0.6747  9  e  1  3103236.5|295  2  0.7515  9  ne  2  3313246.4
277  3  0.6747  9  e  1  3103236.5|297  2  0.6155  13  ne  2  3118327.75
277  3  0.6747  9  e  1  3103236.5|300  0  0.6115  12  ne  2  3310990
277  3  0.6747  9  e  1  3103236.5|301  2  0.7078  15  ne  2  3311430
277  3  0.6747  9  e  1  3103236.5|302  3  0.6612  16  ne  2  3106403
277  3  0.6747  9  e  1  3103236.5|304  1  0.6946  6  ne  2  3318267.2
277  3  0.6747  9  e  1  3103236.5|306  0  0.6598  9  ne  2  3319973.6
277  3  0.6747  9  e  1  3103236.5|307  3  0.6446  16  ne  2  3108068
277  3  0.6747  9  e  1  3103236.5|308  3  0.819  12  ne  2  3293914.4
277  3  0.6747  9  e  1  3103236.5|313  3  0.8206  5  ne  2  3113146.25
277  3  0.6747  9  e  1  3103236.5|314  3  0.7169  16  ne  2  3294042.8
277  3  0.6747  9  e  1  3103236.5|316  1  0.7126  23  ne  2  3324259.6
277  3  0.6747  9  e  1  3103236.5|318  3  0.6056  6  ne  2  3293524.4
277  3  0.6747  9  e  1  3103236.5|319  0  0.7511  6  ne  2  3307223.6
277  3  0.6747  9  e  1  3103236.5|321  2  0.6159  11  ne  2  3303377.6
277  3  0.6747  9  e  1  3103236.5|323  3  0.7995  6  ne  2  3292671.6
277  3  0.6747  9  e  1  3103236.5|324  1  0.6218  12  ne  2  3122688.25
277  3  0.6747  9  e  1  3103236.5|325  1  0.594  19  ne  2  3314575.6
277  3  0.6747  9  e  1  3103236.5|326  2  0.5967  15  ne  2  3121100.5
277  3  0.6747  9  e  1  3103236.5|327  0  0.613  9  ne  2  3308127.2
277  3  0.6747  9  e  1  3103236.5|329  3  0.6597  10  ne  2  3291264.4
277  3  0.6747  9  e  1  3103236.5|330  3  0.7175  8  ne  2  3104765
277  3  0.6747  9  e  1  3103236.5|332  3  0.5844  5  ne  2  3103126.25
277  3  0.6747  9  e  1  3103236.5|339  0  0.6597  17  ne  2  3312150.4
277  3  0.6747  9  e  1  3103236.5|340  2  0.7446  21  ne  2  3133294.25
277  3  0.6747  9  e  1  3103236.5|341  3  0.701  13  ne  2  3293210
277  3  0.6747  9  e  1  3103236.5|344  3  0.6209  14  ne  2  3107875
277  3  0.6747  9  e  1  3103236.5|345  3  0.6472  15  ne  2  3106706.75
277  3  0.6747  9  e  1  3103236.5|346  2  0.6997  21  ne  2  3304490.8
277  3  0.6747  9  e  1  3103236.5|348  2  0.6494  7  ne  2  3308886.4
277  3  0.6747  9  e  1  3103236.5|354  3  0.6541  8  ne  2  3110209
277  3  0.6747  9  e  1  3103236.5|356  1  0.5487  12  ne  2  3318891.2
277  3  0.6747  9  e  1  3103236.5|357  3  0.6082  10  ne  2  3105747.75
277  3  0.6747  9  e  1  3103236.5|358  3  0.7634  9  ne  2  3106011.25
277  3  0.6747  9  e  1  3103236.5|361  0  0.6773  25  ne  2  3132283
277  3  0.6747  9  e  1  3103236.5|366  2  0.7483  14  ne  2  3323205.2
277  3  0.6747  9  e  1  3103236.5|368  0  0.6406  8  ne  2  3315274.8
277  3  0.6747  9  e  1  3103236.5|371  0  0.639  22  ne  2  3316322.8
277  3  0.6747  9  e  1  3103236.5|374  3  0.626  20  ne  2  3102597.5
277  3  0.6747  9  e  1  3103236.5|376  3  0.7319  10  ne  2  3292898
277  3  0.6747  9  e  1  3103236.5|377  1  0.7006  17  ne  2  3307893.6
277  3  0.6747  9  e  1  3103236.5|380  0  0.5579  12  ne  2  3298270
277  3  0.6747  9  e  1  3103236.5|382  2  0.7408  8  ne  2  3312156
277  3  0.6747  9  e  1  3103236.5|385  3  0.6785  12  ne  2  3104481.75
