.ID.  localsearch  rho  ants  statusElite  iteration  eliteResults|.ID.  localsearch  rho  ants  statusNew  iteration  newResults
180  3  0.71  28  e  1  4302614|430  3  0.74  29  ne  2  5160144.22222222
180  3  0.71  28  e  1  4302614|433  0  0.64  20  ne  2  4729094.8
180  3  0.71  28  e  1  4302614|435  2  0.53  23  ne  2  5174988.66666667
180  3  0.71  28  e  1  4302614|446  3  0.72  31  ne  2  4302168.18181818
180  3  0.71  28  e  1  4302614|447  3  0.7  36  ne  2  4304438.18181818
180  3  0.71  28  e  1  4302614|448  0  0.72  23  ne  2  4735098.4
180  3  0.71  28  e  1  4302614|450  3  0.6  30  ne  2  4303155.63636364
180  3  0.71  28  e  1  4302614|453  3  0.64  26  ne  2  4300672.36363636
180  3  0.71  28  e  1  4302614|455  1  0.87  21  ne  2  4724186.4
180  3  0.71  28  e  1  4302614|456  2  0.68  26  ne  2  4712200.8
180  3  0.71  28  e  1  4302614|458  1  0.82  33  ne  2  4714258.4
180  3  0.71  28  e  1  4302614|461  3  0.75  27  ne  2  4303548.36363636
180  3  0.71  28  e  1  4302614|463  3  0.84  18  ne  2  4305503.81818182
180  3  0.71  28  e  1  4302614|464  3  0.68  28  ne  2  4299185.63636364
180  3  0.71  28  e  1  4302614|465  3  0.76  42  ne  2  4303214
180  3  0.71  28  e  1  4302614|468  2  0.68  24  ne  2  4714842
180  3  0.71  28  e  1  4302614|469  0  0.68  21  ne  2  4719875.2
180  3  0.71  28  e  1  4302614|471  1  0.87  28  ne  2  4729045.6
180  3  0.71  28  e  1  4302614|475  0  0.77  31  ne  2  4728171.6
180  3  0.71  28  e  1  4302614|476  0  0.57  30  ne  2  4723002.4
180  3  0.71  28  e  1  4302614|477  1  0.56  20  ne  2  4724240
180  3  0.71  28  e  1  4302614|480  3  0.68  22  ne  2  5157864.44444444
180  3  0.71  28  e  1  4302614|482  2  0.49  28  ne  2  4700692.8
180  3  0.71  28  e  1  4302614|483  1  0.71  24  ne  2  4730020.4
21  3  0.22  94  e  1  4301344.54545455|280  1  0.31  95  ne  2  4711239.6
21  3  0.22  94  e  1  4301344.54545455|281  2  0.14  92  ne  2  4713778.8
21  3  0.22  94  e  1  4301344.54545455|286  1  0.31  84  ne  2  4713895.6
21  3  0.22  94  e  1  4301344.54545455|287  3  0.04  87  ne  2  4303437.81818182
21  3  0.22  94  e  1  4301344.54545455|290  3  0.26  84  ne  2  4299986.36363636
21  3  0.22  94  e  1  4301344.54545455|297  3  0.16  90  ne  2  4301234
21  3  0.22  94  e  1  4301344.54545455|301  0  0.22  76  ne  2  4709127.6
21  3  0.22  94  e  1  4301344.54545455|302  0  0.2  95  ne  2  4710940.8
21  3  0.22  94  e  1  4301344.54545455|303  3  0.21  97  ne  2  4702104
21  3  0.22  94  e  1  4301344.54545455|307  3  0.33  90  ne  2  4302367.63636364
21  3  0.22  94  e  1  4301344.54545455|308  0  0.3  97  ne  2  4711093.2
21  3  0.22  94  e  1  4301344.54545455|310  3  0.15  91  ne  2  4302326.18181818
21  3  0.22  94  e  1  4301344.54545455|312  2  0.29  97  ne  2  5178585.11111111
21  3  0.22  94  e  1  4301344.54545455|314  3  0.09  94  ne  2  4301285.27272727
21  3  0.22  94  e  1  4301344.54545455|315  0  0.2  97  ne  2  4715222.8
21  3  0.22  94  e  1  4301344.54545455|319  1  0.22  89  ne  2  4707195.2
21  3  0.22  94  e  1  4301344.54545455|322  3  0.3  84  ne  2  4693142
21  3  0.22  94  e  1  4301344.54545455|326  2  0.12  100  ne  2  4709704.8
21  3  0.22  94  e  1  4301344.54545455|329  3  0.14  81  ne  2  4307584
21  3  0.22  94  e  1  4301344.54545455|335  3  0.21  93  ne  2  5162253.11111111
21  3  0.22  94  e  1  4301344.54545455|341  0  0.14  89  ne  2  4713010
21  3  0.22  94  e  1  4301344.54545455|347  1  0.17  81  ne  2  4706463.6
21  3  0.22  94  e  1  4301344.54545455|348  3  0.2  86  ne  2  4300229.27272727
