.ID.  localsearch  rho  ants  statusElite  iteration - 1  eliteResults|.ID.  localsearch  rho  ants  statusNew  iteration  newResults
203  3  0.4903  20  e  1  3557385.55555556|345  2  0.564  33  ne  2  4002535.33333333
203  3  0.4903  20  e  1  3557385.55555556|346  3  0.518  24  ne  2  3558088.44444444
203  3  0.4903  20  e  1  3557385.55555556|349  3  0.4613  12  ne  2  3562874.44444444
203  3  0.4903  20  e  1  3557385.55555556|350  3  0.428  27  ne  2  3998947.66666667
203  3  0.4903  20  e  1  3557385.55555556|351  2  0.5167  33  ne  2  4011249.33333333
203  3  0.4903  20  e  1  3557385.55555556|353  2  0.4636  9  ne  2  4011349.33333333
203  3  0.4903  20  e  1  3557385.55555556|354  3  0.505  8  ne  2  3560042.44444444
203  3  0.4903  20  e  1  3557385.55555556|355  3  0.521  16  ne  2  3557060.22222222
203  3  0.4903  20  e  1  3557385.55555556|357  3  0.5724  30  ne  2  3993559.33333333
203  3  0.4903  20  e  1  3557385.55555556|361  1  0.3575  24  ne  2  4010104.66666667
203  3  0.4903  20  e  1  3557385.55555556|362  3  0.4202  21  ne  2  3997563.33333333
203  3  0.4903  20  e  1  3557385.55555556|363  3  0.5838  20  ne  2  3559248.22222222
203  3  0.4903  20  e  1  3557385.55555556|366  0  0.4931  38  ne  2  4030628
203  3  0.4903  20  e  1  3557385.55555556|371  2  0.5679  14  ne  2  4009607.33333333
203  3  0.4903  20  e  1  3557385.55555556|373  3  0.4486  16  ne  2  3556041.11111111
203  3  0.4903  20  e  1  3557385.55555556|374  3  0.5129  19  ne  2  3560830.66666667
203  3  0.4903  20  e  1  3557385.55555556|376  1  0.6341  28  ne  2  4018524.33333333
203  3  0.4903  20  e  1  3557385.55555556|380  3  0.5506  21  ne  2  3561955.55555556
203  3  0.4903  20  e  1  3557385.55555556|381  1  0.5176  29  ne  2  4003237.33333333
203  3  0.4903  20  e  1  3557385.55555556|384  0  0.3672  23  ne  2  4007579
203  3  0.4903  20  e  1  3557385.55555556|386  2  0.5599  19  ne  2  4013257.33333333
203  3  0.4903  20  e  1  3557385.55555556|389  3  0.4943  23  ne  2  3995427
203  3  0.4903  20  e  1  3557385.55555556|390  3  0.4384  21  ne  2  3556384.66666667
203  3  0.4903  20  e  1  3557385.55555556|391  2  0.487  3  ne  2  4016571.33333333
203  3  0.4903  20  e  1  3557385.55555556|392  3  0.357  16  ne  2  3994680.33333333
203  3  0.4903  20  e  1  3557385.55555556|393  2  0.3633  6  ne  2  4003318.66666667
203  3  0.4903  20  e  1  3557385.55555556|394  3  0.374  3  ne  2  3555466.66666667
203  3  0.4903  20  e  1  3557385.55555556|395  0  0.5615  20  ne  2  4014688
203  3  0.4903  20  e  1  3557385.55555556|398  3  0.4252  10  ne  2  3994176.33333333
203  3  0.4903  20  e  1  3557385.55555556|407  1  0.5876  32  ne  2  4018675
203  3  0.4903  20  e  1  3557385.55555556|410  2  0.4795  54  ne  2  3573894.22222222
203  3  0.4903  20  e  1  3557385.55555556|412  3  0.4908  24  ne  2  3560808.22222222
203  3  0.4903  20  e  1  3557385.55555556|414  1  0.4566  10  ne  2  4026542.33333333
203  3  0.4903  20  e  1  3557385.55555556|416  3  0.5505  1  ne  2  3994232.66666667
203  3  0.4903  20  e  1  3557385.55555556|421  3  0.497  21  ne  2  3990822.33333333
203  3  0.4903  20  e  1  3557385.55555556|422  0  0.375  24  ne  2  4019975.33333333
203  3  0.4903  20  e  1  3557385.55555556|423  2  0.4344  11  ne  2  4009258.66666667
203  3  0.4903  20  e  1  3557385.55555556|424  3  0.528  1  ne  2  3561447.77777778
