.ID.  localsearch  rho  ants  statusElite  iteration  eliteResults|.ID.  localsearch  rho  ants  statusNew  iteration  newResults
208  3  0.05  3  e  1  5144811.11111111|278  3  0.05  1  ne  2  6094937.2
208  3  0.05  3  e  1  5144811.11111111|281  3  0.17  27  ne  2  5150156
208  3  0.05  3  e  1  5144811.11111111|288  1  0.03  5  ne  2  6122493.6
208  3  0.05  3  e  1  5144811.11111111|289  0  0.11  5  ne  2  6124093.6
208  3  0.05  3  e  1  5144811.11111111|291  2  0.01  6  ne  2  6117831.6
208  3  0.05  3  e  1  5144811.11111111|292  3  0.02  1  ne  2  5154478.88888889
208  3  0.05  3  e  1  5144811.11111111|293  3  0.14  2  ne  2  5152297.33333333
208  3  0.05  3  e  1  5144811.11111111|294  3  0.04  3  ne  2  6092230.4
208  3  0.05  3  e  1  5144811.11111111|295  0  0.2  13  ne  2  6124529.6
208  3  0.05  3  e  1  5144811.11111111|296  2  0.25  3  ne  2  6118401.2
208  3  0.05  3  e  1  5144811.11111111|298  2  0.03  3  ne  2  6125819.2
208  3  0.05  3  e  1  5144811.11111111|299  3  0.12  3  ne  2  5153731.77777778
208  3  0.05  3  e  1  5144811.11111111|301  0  0.12  2  ne  2  6136836.4
208  3  0.05  3  e  1  5144811.11111111|302  1  0.1  6  ne  2  6121416.8
208  3  0.05  3  e  1  5144811.11111111|303  2  0.11  1  ne  2  6132248.8
208  3  0.05  3  e  1  5144811.11111111|304  1  0.06  2  ne  2  6128411.6
208  3  0.05  3  e  1  5144811.11111111|305  3  0.03  10  ne  2  5146144.66666667
208  3  0.05  3  e  1  5144811.11111111|308  0  0.02  7  ne  2  6123056.4
208  3  0.05  3  e  1  5144811.11111111|310  3  0.11  3  ne  2  5151475.11111111
208  3  0.05  3  e  1  5144811.11111111|311  0  0.14  3  ne  2  6124162
208  3  0.05  3  e  1  5144811.11111111|313  3  0.11  2  ne  2  5152074.22222222
208  3  0.05  3  e  1  5144811.11111111|316  1  0.09  12  ne  2  6119440
208  3  0.05  3  e  1  5144811.11111111|319  0  0.03  9  ne  2  6116080.4
208  3  0.05  3  e  1  5144811.11111111|321  3  0.04  8  ne  2  5151578.22222222
208  3  0.05  3  e  1  5144811.11111111|322  1  0.08  3  ne  2  6126382.8
208  3  0.05  3  e  1  5144811.11111111|323  3  0.04  4  ne  2  5147347.55555556
208  3  0.05  3  e  1  5144811.11111111|325  3  0.02  8  ne  2  5154280
208  3  0.05  3  e  1  5144811.11111111|328  3  0.09  13  ne  2  5148753.11111111
208  3  0.05  3  e  1  5144811.11111111|330  3  0.07  8  ne  2  5151554.88888889
208  3  0.05  3  e  1  5144811.11111111|333  0  0.14  5  ne  2  6122080.8
208  3  0.05  3  e  1  5144811.11111111|334  2  0.06  1  ne  2  6131156.4
208  3  0.05  3  e  1  5144811.11111111|336  2  0.1  6  ne  2  6116255.2
