.ID.  localsearch  rho  ants  statusElite  iteration  eliteResults|.ID.  localsearch  rho  ants  statusNew  iteration  newResults
69  3  0.6269  38  e  1  4342760.44444444|418  3  0.7627  29  ne  2  4351882
69  3  0.6269  38  e  1  4342760.44444444|419  3  0.6058  32  ne  2  4343869.77777778
69  3  0.6269  38  e  1  4342760.44444444|420  2  0.5389  23  ne  2  4699656
69  3  0.6269  38  e  1  4342760.44444444|421  3  0.6085  33  ne  2  4678673.2
69  3  0.6269  38  e  1  4342760.44444444|423  3  0.4779  30  ne  2  4347079.55555556
69  3  0.6269  38  e  1  4342760.44444444|424  3  0.6791  38  ne  2  4344749.11111111
69  3  0.6269  38  e  1  4342760.44444444|426  3  0.6253  43  ne  2  4680689.6
69  3  0.6269  38  e  1  4342760.44444444|427  3  0.688  44  ne  2  4351102.66666667
69  3  0.6269  38  e  1  4342760.44444444|428  0  0.642  31  ne  2  4709620.4
69  3  0.6269  38  e  1  4342760.44444444|432  3  0.5681  47  ne  2  4673781.6
69  3  0.6269  38  e  1  4342760.44444444|433  3  0.6663  27  ne  2  4682169.6
69  3  0.6269  38  e  1  4342760.44444444|436  2  0.75  46  ne  2  4698860.8
69  3  0.6269  38  e  1  4342760.44444444|438  1  0.7162  45  ne  2  4703169.2
69  3  0.6269  38  e  1  4342760.44444444|439  3  0.5111  27  ne  2  4348479.11111111
69  3  0.6269  38  e  1  4342760.44444444|440  3  0.5921  32  ne  2  4678571.6
69  3  0.6269  38  e  1  4342760.44444444|441  3  0.6537  43  ne  2  4672858
69  3  0.6269  38  e  1  4342760.44444444|444  3  0.5713  38  ne  2  4351360
69  3  0.6269  38  e  1  4342760.44444444|457  3  0.5245  35  ne  2  4346886.44444444
69  3  0.6269  38  e  1  4342760.44444444|458  3  0.523  34  ne  2  4347114.22222222
69  3  0.6269  38  e  1  4342760.44444444|459  2  0.7443  27  ne  2  4718941.2
69  3  0.6269  38  e  1  4342760.44444444|464  3  0.6103  39  ne  2  4681566.8
69  3  0.6269  38  e  1  4342760.44444444|465  3  0.6394  51  ne  2  4348186.22222222
69  3  0.6269  38  e  1  4342760.44444444|467  1  0.5971  47  ne  2  4705077.6
69  3  0.6269  38  e  1  4342760.44444444|472  3  0.6353  53  ne  2  4355988
69  3  0.6269  38  e  1  4342760.44444444|476  3  0.5661  34  ne  2  4342241.33333333
69  3  0.6269  38  e  1  4342760.44444444|477  0  0.7087  48  ne  2  4702906.8
69  3  0.6269  38  e  1  4342760.44444444|478  0  0.6443  43  ne  2  4707586.4
69  3  0.6269  38  e  1  4342760.44444444|480  2  0.5419  23  ne  2  4697351.6
69  3  0.6269  38  e  1  4342760.44444444|483  0  0.5285  32  ne  2  4709947.2
69  3  0.6269  38  e  1  4342760.44444444|486  2  0.8037  29  ne  2  4706398
69  3  0.6269  38  e  1  4342760.44444444|487  3  0.6901  34  ne  2  4681834.8
69  3  0.6269  38  e  1  4342760.44444444|488  3  0.5744  34  ne  2  4353136
69  3  0.6269  38  e  1  4342760.44444444|489  1  0.6644  21  ne  2  4702776.4
69  3  0.6269  38  e  1  4342760.44444444|490  3  0.6117  37  ne  2  4346790.66666667
269  3  0.257  11  e  1  4342288.22222222|285  0  0.31  13  ne  2  4696150
269  3  0.257  11  e  1  4342288.22222222|287  1  0.3249  12  ne  2  4700018.4
269  3  0.257  11  e  1  4342288.22222222|289  3  0.239  13  ne  2  4344448.66666667
269  3  0.257  11  e  1  4342288.22222222|290  3  0.1807  9  ne  2  4342034
269  3  0.257  11  e  1  4342288.22222222|291  3  0.1266  8  ne  2  4346898.44444444
269  3  0.257  11  e  1  4342288.22222222|295  3  0.4668  4  ne  2  4344589.55555556
269  3  0.257  11  e  1  4342288.22222222|296  0  0.3966  5  ne  2  4722560.4
269  3  0.257  11  e  1  4342288.22222222|298  3  0.411  12  ne  2  4346935.55555556
269  3  0.257  11  e  1  4342288.22222222|299  3  0.2683  12  ne  2  4674551.6
269  3  0.257  11  e  1  4342288.22222222|302  0  0.3459  7  ne  2  4702804
269  3  0.257  11  e  1  4342288.22222222|304  2  0.3726  8  ne  2  4694058.4
269  3  0.257  11  e  1  4342288.22222222|314  1  0.229  14  ne  2  4699993.2
269  3  0.257  11  e  1  4342288.22222222|316  3  0.2944  6  ne  2  4675717.6
269  3  0.257  11  e  1  4342288.22222222|324  2  0.1812  23  ne  2  4693358.4
269  3  0.257  11  e  1  4342288.22222222|326  1  0.3594  9  ne  2  4701596.4
269  3  0.257  11  e  1  4342288.22222222|328  0  0.2286  9  ne  2  4705993.2
269  3  0.257  11  e  1  4342288.22222222|329  0  0.2912  22  ne  2  4695187.6
269  3  0.257  11  e  1  4342288.22222222|331  1  0.3279  1  ne  2  4710846
269  3  0.257  11  e  1  4342288.22222222|332  3  0.2379  3  ne  2  4342571.77777778
269  3  0.257  11  e  1  4342288.22222222|335  1  0.221  17  ne  2  4688420.4
269  3  0.257  11  e  1  4342288.22222222|337  3  0.2266  13  ne  2  4342360.44444444
