.ID.  localsearch  rho  ants  statusElite  iteration  eliteResults|.ID.  localsearch  rho  ants  statusNew  iteration  newResults
44  3  0.6896  22  e  1  5149742.22222222|278  3  0.6885  20  ne  2  5151623.77777778
44  3  0.6896  22  e  1  5149742.22222222|282  0  0.7292  29  ne  2  6140136
44  3  0.6896  22  e  1  5149742.22222222|283  3  0.7367  18  ne  2  5145156.66666667
44  3  0.6896  22  e  1  5149742.22222222|290  2  0.6516  13  ne  2  6133445.6
44  3  0.6896  22  e  1  5149742.22222222|292  3  0.7791  10  ne  2  6100144.8
44  3  0.6896  22  e  1  5149742.22222222|293  2  0.6766  10  ne  2  6139025.2
44  3  0.6896  22  e  1  5149742.22222222|294  1  0.5745  22  ne  2  6129879.2
44  3  0.6896  22  e  1  5149742.22222222|295  0  0.8452  5  ne  2  6129142.4
44  3  0.6896  22  e  1  5149742.22222222|297  0  0.7779  22  ne  2  6134216.4
44  3  0.6896  22  e  1  5149742.22222222|298  3  0.5592  17  ne  2  5150252.66666667
44  3  0.6896  22  e  1  5149742.22222222|299  2  0.5991  20  ne  2  6122804
44  3  0.6896  22  e  1  5149742.22222222|302  0  0.5446  11  ne  2  6141850.4
44  3  0.6896  22  e  1  5149742.22222222|303  2  0.7617  15  ne  2  6143027.6
44  3  0.6896  22  e  1  5149742.22222222|304  0  0.6842  21  ne  2  6140656.8
44  3  0.6896  22  e  1  5149742.22222222|306  3  0.6015  23  ne  2  6091307.6
44  3  0.6896  22  e  1  5149742.22222222|307  0  0.6548  12  ne  2  6141034
44  3  0.6896  22  e  1  5149742.22222222|308  2  0.6818  20  ne  2  6125259.6
44  3  0.6896  22  e  1  5149742.22222222|309  0  0.5634  20  ne  2  6135700.8
44  3  0.6896  22  e  1  5149742.22222222|311  0  0.7051  37  ne  2  6140754.4
44  3  0.6896  22  e  1  5149742.22222222|314  3  0.5932  27  ne  2  6091698.8
44  3  0.6896  22  e  1  5149742.22222222|315  3  0.6719  31  ne  2  5151698.66666667
44  3  0.6896  22  e  1  5149742.22222222|317  3  0.6645  28  ne  2  6096497.6
44  3  0.6896  22  e  1  5149742.22222222|318  3  0.7432  10  ne  2  5152058.88888889
44  3  0.6896  22  e  1  5149742.22222222|320  3  0.6806  26  ne  2  5155729.77777778
44  3  0.6896  22  e  1  5149742.22222222|322  1  0.7466  21  ne  2  6138563.2
44  3  0.6896  22  e  1  5149742.22222222|325  3  0.6813  18  ne  2  5156147.55555556
44  3  0.6896  22  e  1  5149742.22222222|327  3  0.6829  23  ne  2  6096778
44  3  0.6896  22  e  1  5149742.22222222|329  3  0.6302  19  ne  2  5159358.44444444
44  3  0.6896  22  e  1  5149742.22222222|332  3  0.7274  32  ne  2  6097233.6
44  3  0.6896  22  e  1  5149742.22222222|334  3  0.71  27  ne  2  5154379.11111111
44  3  0.6896  22  e  1  5149742.22222222|337  2  0.6468  23  ne  2  6124948
44  3  0.6896  22  e  1  5149742.22222222|338  3  0.7429  29  ne  2  6101919.6
44  3  0.6896  22  e  1  5149742.22222222|345  2  0.6253  19  ne  2  6141703.6
44  3  0.6896  22  e  1  5149742.22222222|347  1  0.697  19  ne  2  6122224.8
44  3  0.6896  22  e  1  5149742.22222222|349  3  0.7878  21  ne  2  6095458.4
44  3  0.6896  22  e  1  5149742.22222222|354  1  0.6613  31  ne  2  6129893.2
44  3  0.6896  22  e  1  5149742.22222222|355  3  0.6111  25  ne  2  6094494
44  3  0.6896  22  e  1  5149742.22222222|356  3  0.8621  14  ne  2  5162003.33333333
44  3  0.6896  22  e  1  5149742.22222222|360  3  0.7006  19  ne  2  6095505.6
44  3  0.6896  22  e  1  5149742.22222222|361  1  0.6895  18  ne  2  6139269.2
44  3  0.6896  22  e  1  5149742.22222222|364  1  0.7367  28  ne  2  6132872.4
44  3  0.6896  22  e  1  5149742.22222222|366  1  0.654  16  ne  2  6137111.6
44  3  0.6896  22  e  1  5149742.22222222|367  3  0.7108  19  ne  2  6099088.8
44  3  0.6896  22  e  1  5149742.22222222|369  1  0.6962  23  ne  2  6140508.8
44  3  0.6896  22  e  1  5149742.22222222|370  3  0.5891  30  ne  2  5153184.88888889
