.ID.  localsearch  rho  ants  statusElite  iteration - 1  eliteResults|.ID.  localsearch  rho  ants  statusNew  iteration  newResults
212  3  0.1884  59  e  1  5542501.81818182|282  3  0.1205  55  ne  2  5166270.22222222
212  3  0.1884  59  e  1  5542501.81818182|283  0  0.2359  53  ne  2  4734060
212  3  0.1884  59  e  1  5542501.81818182|285  1  0.244  51  ne  2  4743478.4
212  3  0.1884  59  e  1  5542501.81818182|287  1  0.1324  57  ne  2  4737274
212  3  0.1884  59  e  1  5542501.81818182|288  2  0.2598  48  ne  2  4744218.8
212  3  0.1884  59  e  1  5542501.81818182|290  0  0.0979  43  ne  2  4739038.4
212  3  0.1884  59  e  1  5542501.81818182|293  2  0.1994  60  ne  2  4746142.8
212  3  0.1884  59  e  1  5542501.81818182|294  3  0.1273  60  ne  2  5542205.27272727
212  3  0.1884  59  e  1  5542501.81818182|295  3  0.372  52  ne  2  5546692
212  3  0.1884  59  e  1  5542501.81818182|296  3  0.1591  63  ne  2  4723334.4
212  3  0.1884  59  e  1  5542501.81818182|298  1  0.1259  62  ne  2  4739354.4
212  3  0.1884  59  e  1  5542501.81818182|300  0  0.2111  53  ne  2  4742528.4
212  3  0.1884  59  e  1  5542501.81818182|302  3  0.2032  54  ne  2  4726707.6
212  3  0.1884  59  e  1  5542501.81818182|303  1  0.0435  61  ne  2  4744990.4
212  3  0.1884  59  e  1  5542501.81818182|304  3  0.1752  62  ne  2  4729856.4
212  3  0.1884  59  e  1  5542501.81818182|307  3  0.2178  64  ne  2  4722844.8
212  3  0.1884  59  e  1  5542501.81818182|308  0  0.2481  64  ne  2  4746853.6
212  3  0.1884  59  e  1  5542501.81818182|309  3  0.1446  47  ne  2  5545005.27272727
212  3  0.1884  59  e  1  5542501.81818182|312  3  0.2385  52  ne  2  5544233.63636364
212  3  0.1884  59  e  1  5542501.81818182|314  3  0.1697  68  ne  2  4721706.8
212  3  0.1884  59  e  1  5542501.81818182|315  1  0.0884  41  ne  2  4737004.4
212  3  0.1884  59  e  1  5542501.81818182|317  1  0.1126  61  ne  2  4742400.4
212  3  0.1884  59  e  1  5542501.81818182|318  3  0.1465  70  ne  2  4723956
212  3  0.1884  59  e  1  5542501.81818182|319  1  0.1185  66  ne  2  4745894
212  3  0.1884  59  e  1  5542501.81818182|321  0  0.3305  54  ne  2  4742089.6
212  3  0.1884  59  e  1  5542501.81818182|322  3  0.1955  54  ne  2  5542942.54545455
212  3  0.1884  59  e  1  5542501.81818182|327  3  0.1923  53  ne  2  5545505.27272727
212  3  0.1884  59  e  1  5542501.81818182|328  2  0.2489  62  ne  2  4739101.2
212  3  0.1884  59  e  1  5542501.81818182|330  1  0.0834  60  ne  2  5181030.66666667
212  3  0.1884  59  e  1  5542501.81818182|335  0  0.1743  56  ne  2  4743472
212  3  0.1884  59  e  1  5542501.81818182|339  3  0.1368  51  ne  2  4729051.2
212  3  0.1884  59  e  1  5542501.81818182|342  3  0.1404  60  ne  2  5166095.55555556
212  3  0.1884  59  e  1  5542501.81818182|344  3  0.2165  45  ne  2  5544138.72727273
212  3  0.1884  59  e  1  5542501.81818182|345  3  0.2452  47  ne  2  5548075.63636364
212  3  0.1884  59  e  1  5542501.81818182|347  0  0.2072  61  ne  2  5186713.55555556
212  3  0.1884  59  e  1  5542501.81818182|350  0  0.2774  48  ne  2  4734332
212  3  0.1884  59  e  1  5542501.81818182|354  1  0.1363  51  ne  2  4736663.2
212  3  0.1884  59  e  1  5542501.81818182|355  3  0.1714  65  ne  2  5167220.44444444
212  3  0.1884  59  e  1  5542501.81818182|356  2  0.3138  52  ne  2  5183942.22222222
212  3  0.1884  59  e  1  5542501.81818182|357  2  0.3238  57  ne  2  5189073.33333333
212  3  0.1884  59  e  1  5542501.81818182|358  0  0.2425  62  ne  2  4735684.8
212  3  0.1884  59  e  1  5542501.81818182|359  2  0.2129  60  ne  2  5182790.66666667
212  3  0.1884  59  e  1  5542501.81818182|360  1  0.2647  74  ne  2  4743090.4
212  3  0.1884  59  e  1  5542501.81818182|362  3  0.278  55  ne  2  5543460.72727273
212  3  0.1884  59  e  1  5542501.81818182|364  3  0.1969  57  ne  2  5166501.11111111
212  3  0.1884  59  e  1  5542501.81818182|365  3  0.2803  68  ne  2  5541522.72727273
212  3  0.1884  59  e  1  5542501.81818182|366  3  0.3407  72  ne  2  5545730.18181818
212  3  0.1884  59  e  1  5542501.81818182|367  3  0.2118  54  ne  2  4726032.4
212  3  0.1884  59  e  1  5542501.81818182|369  2  0.0781  68  ne  2  4738294
212  3  0.1884  59  e  1  5542501.81818182|371  3  0.0547  63  ne  2  5543073.27272727
212  3  0.1884  59  e  1  5542501.81818182|374  3  0.1284  52  ne  2  4731052.4
212  3  0.1884  59  e  1  5542501.81818182|375  0  0.182  72  ne  2  4737741.2
212  3  0.1884  59  e  1  5542501.81818182|376  3  0.1459  68  ne  2  5167713.33333333
